episode,reward,epsilon,violations,scenario
60,227.5114117917382,0.39774988280349743,0,city_stop_go
61,271.5498050157879,0.391783634561445,0,city_stop_go
62,128.4304507236488,0.3859068800430233,0,overtaking
63,285.50220061797484,0.380118276842378,0,city_stop_go
64,121.29961709922144,0.3744165026897423,0,overtaking
65,332.52582911308974,0.3688002551493962,0,mixed_urban
66,278.54678651250305,0.36326825132215523,0,city_stop_go
67,149.38528934117207,0.3578192275523229,0,overtaking
68,284.66531831888153,0.35245193913903805,0,mixed_urban
69,106.3309021690438,0.34716516005195247,0,overtaking
70,232.52167171724093,0.34195768265117316,0,city_stop_go
71,295.58968713012763,0.33682831741140556,0,mixed_urban
72,103.44528991683012,0.3317758926502345,0,overtaking
73,370.60166555168513,0.32679925426048095,0,mixed_urban
74,274.55271921608585,0.3218972654465737,0,city_stop_go
75,120.44829277786965,0.3170688064648751,0,overtaking
76,393.6336771451341,0.312312774367902,0,mixed_urban
77,376.2792746491167,0.30762808275238346,0,mixed_urban
78,116.33350139900368,0.3030136615110977,0,overtaking
79,256.4759084740678,0.29846845658843124,0,city_stop_go
80,313.56097839077864,0.2939914297396048,0,city_stop_go
81,131.42408583164692,0.28958155829351073,0,overtaking
82,332.4562049404739,0.2852378349191081,0,mixed_urban
83,289.475218385543,0.28095926739532145,0,city_stop_go
84,119.38935034462789,0.2767448783843916,0,overtaking
85,250.58330724148027,0.27259370520862575,0,city_stop_go
86,354.4925770751191,0.26850479963049634,0,mixed_urban
87,412.6026259709678,0.26447722763603887,0,mixed_urban
88,246.53850135269795,0.2605100692214983,0,city_stop_go
89,263.5876339661423,0.2566024181831758,0,city_stop_go
90,139.2832801865901,0.2527533819104282,0,overtaking
91,260.51179975169293,0.24896208118177174,0,city_stop_go
92,289.5120004521713,0.24522764996404517,0,city_stop_go
93,153.3675416326141,0.2415492352145845,0,overtaking
94,308.52760562995337,0.23792599668636571,0,city_stop_go
95,361.52888164520124,0.23435710673607021,0,mixed_urban
96,371.57401960384806,0.23084175013502917,0,mixed_urban
97,309.55438552799126,0.22737912388300371,0,city_stop_go
98,114.41712244394883,0.22396843702475866,0,overtaking
99,376.56540492989126,0.22060891046938727,0,mixed_urban
100,239.58264992298052,0.21729977681234647,0,city_stop_go
101,391.50886199626314,0.21404028016016127,0,mixed_urban
102,272.58375881421546,0.21082967595775884,0,city_stop_go
103,368.52202975984454,0.20766723081839245,0,mixed_urban
104,220.58145931135743,0.20455222235611656,0,city_stop_go
105,295.4933719267023,0.2014839390207748,0,city_stop_go
106,292.53497894339057,0.19846167993546318,0,city_stop_go
107,147.30462621463113,0.19548475473643123,0,overtaking
108,155.27198945455632,0.19255248341538475,0,overtaking
109,311.55612684041785,0.18966419616415398,0,city_stop_go
110,414.5226831423851,0.18681923322169167,0,mixed_urban
111,301.55373103876326,0.1840169447233663,0,city_stop_go
112,145.36535994865707,0.1812566905525158,0,overtaking
113,149.36078811960664,0.17853784019422808,0,overtaking
114,147.0209859755091,0.17585977259131466,0,overtaking
115,125.48359058448008,0.17322187600244493,0,overtaking
116,402.53155060348445,0.17062354786240824,0,mixed_urban
117,393.34352499238753,0.16806419464447211,0,mixed_urban
118,414.5092245886583,0.16554323172480503,0,mixed_urban
119,430.56246104142014,0.16306008324893295,0,mixed_urban
120,144.2378043941572,0.16061418200019895,0,overtaking
121,318.50676137506315,0.15820496927019595,0,city_stop_go
122,126.31646080047547,0.155831894731143,0,overtaking
123,159.43143373403043,0.15349441631017585,0,overtaking
124,258.5614566632475,0.15119200006552322,0,city_stop_go
125,138.47489125702592,0.14892412006454037,0,overtaking
126,428.6372480108123,0.14669025826357227,0,mixed_urban
127,264.54190098534235,0.14448990438961867,0,city_stop_go
128,159.40837363599647,0.1423225558237744,0,overtaking
129,145.37319607273125,0.14018771748641778,0,overtaking
130,108.52771481831233,0.13808490172412152,0,overtaking
131,155.4416544686947,0.1360136281982597,0,overtaking
132,373.45000231657383,0.13397342377528582,0,mixed_urban
133,151.42333144522385,0.13196382241865653,0,overtaking
134,287.5717912699634,0.12998436508237668,0,city_stop_go
135,324.7084070977048,0.12803459960614103,0,mixed_urban
136,169.28586930666128,0.1261140806120489,0,overtaking
137,379.6880858201513,0.12422236940286817,0,mixed_urban
138,143.38467740270264,0.12235903386182514,0,overtaking
139,98.52025147845751,0.12052364835389777,0,overtaking
140,290.5572060439858,0.1187157936285893,0,city_stop_go
141,434.43545586974653,0.11693505672416046,0,mixed_urban
142,463.54391802158324,0.11518103087329805,0,mixed_urban
143,157.41764366557314,0.11345331541019858,0,overtaking
144,262.5662084672656,0.11175151567904561,0,city_stop_go
145,281.62215458981245,0.11007524294385992,0,city_stop_go
146,463.6076979321313,0.10842411429970203,0,mixed_urban
147,472.57059103602893,0.1067977525852065,0,mixed_urban
148,301.6052536796832,0.10519578629642841,0,city_stop_go
149,399.5623793695659,0.10361784950198198,0,mixed_urban
150,323.5691648281504,0.10206358175945225,0,city_stop_go
151,443.44589532587264,0.10053262803306047,0,mixed_urban
152,278.5244264784558,0.09902463861256457,0,city_stop_go
153,307.6178051376757,0.09753926903337609,0,mixed_urban
154,179.40055869876028,0.09607617999787545,0,overtaking
155,167.3467841873871,0.09463503729790732,0,overtaking
156,424.4101463039004,0.0932155117384387,0,mixed_urban
157,130.30246695486787,0.09181727906236212,0,overtaking
158,167.3336565773911,0.09044001987642668,0,overtaking
159,272.57599387143404,0.08908341957828028,0,city_stop_go
160,311.567228664082,0.08774716828460608,0,city_stop_go
161,134.39436014062386,0.08643096076033699,0,overtaking
162,171.40504313943154,0.08513449634893193,0,overtaking
163,141.4255902858597,0.08385747890369795,0,overtaking
164,159.40809263557927,0.08259961672014247,0,overtaking
165,296.59118171513353,0.08136062246934034,0,city_stop_go
166,478.4797648222887,0.08014021313230023,0,mixed_urban
167,463.36406392328934,0.07893810993531572,0,mixed_urban
168,173.38701646149758,0.07775403828628598,0,overtaking
169,356.5203611460649,0.07658772771199168,0,mixed_urban
170,445.5352685835998,0.0754389117963118,0,mixed_urban
171,432.6685513310688,0.07430732811936713,0,mixed_urban
172,299.5669501858392,0.07319271819757663,0,city_stop_go
173,334.52412885514417,0.07209482742461297,0,city_stop_go
174,320.5668920474936,0.07101340501324377,0,city_stop_go
175,106.42451903592111,0.06994820393804511,0,overtaking
176,337.55436761573975,0.06889898087897443,0,city_stop_go
177,417.6776255843326,0.06786549616578981,0,mixed_urban
178,330.5262283681607,0.06684751372330296,0,city_stop_go
179,161.35076764314414,0.06584480101745341,0,overtaking
180,304.5348541524693,0.06485712900219161,0,city_stop_go
181,447.66076061551064,0.06388427206715873,0,mixed_urban
182,172.41942394655888,0.06292600798615135,0,overtaking
183,345.54632642905256,0.06198211786635908,0,city_stop_go
184,151.46986440550216,0.06105238609836369,0,overtaking
185,166.4340588568607,0.060136600306888235,0,overtaking
186,404.6448745486004,0.05923455130228491,0,mixed_urban
187,139.47211083267004,0.058346033032750634,0,overtaking
188,440.6406442778706,0.05747084253725938,0,mixed_urban
189,385.703215570742,0.05660877989920048,0,mixed_urban
190,314.51951360948306,0.055759648200712476,0,city_stop_go
191,157.41929795769724,0.054923253477701786,0,overtaking
192,171.40391292511558,0.054099404675536256,0,overtaking
193,140.46011004280584,0.05328791360540321,0,overtaking
194,317.55483420061796,0.05248859490132216,0,city_stop_go
195,441.60318041081115,0.05170126597780233,0,mixed_urban
196,178.34683463846073,0.05092574698813529,0,overtaking
197,400.6093794234217,0.05016186078331326,0,mixed_urban
198,157.43526733983114,0.05,0,overtaking
199,333.55791274958983,0.05,0,city_stop_go
200,175.41719444295205,0.05,0,overtaking
201,341.5429506693038,0.05,0,city_stop_go
202,161.40531017442657,0.05,0,overtaking
203,339.53998246973754,0.05,0,city_stop_go
204,175.41693981882116,0.05,0,overtaking
205,338.6978095210391,0.05,0,mixed_urban
206,325.5487998590313,0.05,0,city_stop_go
207,302.5277291249821,0.05,0,city_stop_go
208,390.60495819721285,0.05,0,mixed_urban
209,349.53468122866286,0.05,0,city_stop_go
210,456.5600522016614,0.05,0,mixed_urban
211,336.51807899669717,0.05,0,city_stop_go
212,349.5259245324904,0.05,0,city_stop_go
213,172.42865957137903,0.05,0,overtaking
214,327.5451088698806,0.05,0,city_stop_go
215,440.58523018152283,0.05,0,mixed_urban
216,474.5451803067073,0.05,0,mixed_urban
217,476.5902299972318,0.05,0,mixed_urban
218,175.40128468794933,0.05,0,overtaking
219,322.55599223183253,0.05,0,city_stop_go
220,490.57191777094334,0.05,0,mixed_urban
221,169.28284298439638,0.05,0,overtaking
222,300.6196054443043,0.05,0,city_stop_go
223,447.5348104271353,0.05,0,mixed_urban
224,306.5698092644417,0.05,0,city_stop_go
225,425.5338109756024,0.05,0,mixed_urban
226,310.4733292380322,0.05,0,city_stop_go
227,148.36478799783634,0.05,0,overtaking
228,164.39995380741024,0.05,0,overtaking
229,413.54855497091205,0.05,0,mixed_urban
230,175.40300154042484,0.05,0,overtaking
231,337.5209938091238,0.05,0,city_stop_go
232,464.5953691238552,0.05,0,mixed_urban
233,319.5180950436554,0.05,0,city_stop_go
234,157.4126730140566,0.05,0,overtaking
235,325.51278192662875,0.05,0,city_stop_go
236,168.40919205015206,0.05,0,overtaking
237,142.4801866324854,0.05,0,overtaking
238,429.65937689607745,0.05,0,mixed_urban
239,150.4443132618756,0.05,0,overtaking
240,483.5932307750305,0.05,0,mixed_urban
241,182.40990976551814,0.05,0,overtaking
242,466.6122872573743,0.05,0,mixed_urban
243,178.42687017684065,0.05,0,overtaking
244,172.29217624888364,0.05,0,overtaking
245,495.68298117021175,0.05,0,mixed_urban
246,330.50737338702703,0.05,0,city_stop_go
247,179.42215510770484,0.05,0,overtaking
248,276.55207539161654,0.05,0,city_stop_go
249,408.601279002838,0.05,0,mixed_urban
250,406.71713114524516,0.05,0,mixed_urban
251,168.41643408152115,0.05,0,overtaking
252,432.69216728503966,0.05,0,mixed_urban
253,453.68568223273206,0.05,0,mixed_urban
254,172.41577514600905,0.05,0,overtaking
255,456.7095167052236,0.05,0,mixed_urban
256,310.5394026184708,0.05,0,city_stop_go
257,436.67721150168234,0.05,0,mixed_urban
258,468.6501872574607,0.05,0,mixed_urban
259,169.46315313475307,0.05,0,overtaking
260,326.51553932281024,0.05,0,city_stop_go
261,385.68169333874783,0.05,0,mixed_urban
262,413.6099352141924,0.05,0,mixed_urban
263,326.5298340499266,0.05,0,city_stop_go
264,313.53669019918675,0.05,0,city_stop_go
265,175.44584150485755,0.05,0,overtaking
266,171.41016986618382,0.05,0,overtaking
267,179.44831289720568,0.05,0,overtaking
268,172.41181038601184,0.05,0,overtaking
269,165.44716258006648,0.05,0,overtaking
270,475.5692099716597,0.05,0,mixed_urban
271,480.57375770800274,0.05,0,mixed_urban
272,488.57393791343344,0.05,0,mixed_urban
273,326.51997145430596,0.05,0,city_stop_go
274,172.4465538467191,0.05,0,overtaking
275,172.322099652617,0.05,0,overtaking
276,164.38211580667607,0.05,0,overtaking
277,315.51965280139984,0.05,0,city_stop_go
278,483.54527020795945,0.05,0,mixed_urban
279,485.5490762315803,0.05,0,mixed_urban
280,479.5559797709046,0.05,0,mixed_urban
281,171.41154470901557,0.05,0,overtaking
282,327.5186758574858,0.05,0,city_stop_go
283,163.4044920092027,0.05,0,overtaking
284,167.40890839941318,0.05,0,overtaking
285,327.5095855181742,0.05,0,city_stop_go
286,421.5659178484902,0.05,0,mixed_urban
287,175.40716282026003,0.05,0,overtaking
288,147.4337737850663,0.05,0,overtaking
289,141.52064241604424,0.05,0,overtaking
290,323.52420128332545,0.05,0,city_stop_go
291,368.659755161738,0.05,0,mixed_urban
292,317.52950920310167,0.05,0,city_stop_go
293,364.5867770969118,0.05,0,mixed_urban
294,156.43264217154956,0.05,0,overtaking
295,119.49858339261317,0.05,0,overtaking
296,333.5382224529956,0.05,0,city_stop_go
297,168.41081739671836,0.05,0,overtaking
298,427.6509023106845,0.05,0,mixed_urban
299,403.5589848734745,0.05,0,mixed_urban
300,172.40333693008324,0.05,0,overtaking
301,323.528003725415,0.05,0,city_stop_go
302,467.60999318622277,0.05,0,mixed_urban
303,323.532456475189,0.05,0,city_stop_go
304,158.35046635263615,0.05,0,overtaking
305,409.62864864955793,0.05,0,mixed_urban
306,448.66036883170193,0.05,0,mixed_urban
307,175.4049748489381,0.05,0,overtaking
308,471.61889722893034,0.05,0,mixed_urban
309,451.6099043229198,0.05,0,mixed_urban
310,175.4029364475655,0.05,0,overtaking
311,318.59366261560103,0.05,0,city_stop_go
312,441.6111074427167,0.05,0,mixed_urban
313,433.4794445231156,0.05,0,mixed_urban
314,445.617632650003,0.05,0,mixed_urban
315,175.34509151966375,0.05,0,overtaking
316,332.5162549009184,0.05,0,city_stop_go
317,333.51472313014403,0.05,0,city_stop_go
318,335.5216153377433,0.05,0,city_stop_go
319,330.5623419061618,0.05,0,city_stop_go
320,355.66386541149956,0.05,0,mixed_urban
321,434.62693677653823,0.05,0,mixed_urban
322,131.4485796339778,0.05,0,overtaking
323,309.5610076009931,0.05,0,city_stop_go
324,299.5830620460625,0.05,0,city_stop_go
325,425.6076873937436,0.05,0,mixed_urban
326,429.60011536493846,0.05,0,mixed_urban
327,422.61814864058164,0.05,0,mixed_urban
328,438.62133484344844,0.05,0,mixed_urban
329,179.40373890390947,0.05,0,overtaking
330,39.49261603554902,0.05,0,overtaking
331,162.43759575938202,0.05,0,overtaking
332,430.6105661082017,0.05,0,mixed_urban
333,319.5355486863918,0.05,0,city_stop_go
334,149.47217365137467,0.05,0,overtaking
335,327.5667024253686,0.05,0,city_stop_go
336,312.5279018237764,0.05,0,city_stop_go
337,432.57924640168494,0.05,0,mixed_urban
338,403.6569260791897,0.05,0,mixed_urban
339,330.5166460779267,0.05,0,city_stop_go
340,131.45248709220064,0.05,0,overtaking
341,459.5156596653321,0.05,0,mixed_urban
342,172.40712583028423,0.05,0,overtaking
343,158.40016014344337,0.05,0,overtaking
344,313.58637997617325,0.05,0,city_stop_go
345,450.48689501604946,0.05,0,mixed_urban
346,214.60442911960533,0.05,0,city_stop_go
347,268.53430768618637,0.05,0,city_stop_go
348,445.51482499812676,0.05,0,mixed_urban
349,414.49888500651195,0.05,0,mixed_urban
350,162.21290407657577,0.05,0,overtaking
351,319.5303381047637,0.05,0,mixed_urban
352,460.5252738534554,0.05,0,mixed_urban
353,132.43827485552546,0.05,0,overtaking
354,251.54010770906063,0.05,0,city_stop_go
355,297.5418299166447,0.05,0,city_stop_go
356,445.524448434719,0.05,0,mixed_urban
357,263.5300676479599,0.05,0,city_stop_go
358,308.52675014280123,0.05,0,mixed_urban
359,308.5412485795668,0.05,0,city_stop_go
360,333.53787424811657,0.05,0,city_stop_go
361,334.5245570121256,0.05,0,city_stop_go
362,450.5043303553103,0.05,0,mixed_urban
363,295.51304205861135,0.05,0,city_stop_go
364,381.52453982983525,0.05,0,mixed_urban
365,167.40995758581718,0.05,0,overtaking
366,171.40523562148655,0.05,0,overtaking
367,467.5137721804077,0.05,0,mixed_urban
368,341.5013008670663,0.05,0,mixed_urban
369,312.55606171096895,0.05,0,city_stop_go
370,169.2552628640269,0.05,0,overtaking
371,161.4132292010093,0.05,0,overtaking
372,154.4038907144303,0.05,0,overtaking
373,110.27726650800928,0.05,0,overtaking
374,331.50223085140794,0.05,0,city_stop_go
375,436.57964251150025,0.05,0,mixed_urban
376,286.5470534732047,0.05,0,city_stop_go
377,266.59156939123403,0.05,0,city_stop_go
378,161.4236813867883,0.05,0,overtaking
379,414.5292288642104,0.05,0,mixed_urban
380,454.51715316034716,0.05,0,mixed_urban
381,183.59017079323505,0.05,0,city_stop_go
382,270.60058723238757,0.05,0,city_stop_go
383,449.60779458423815,0.05,0,mixed_urban
384,455.4057105434926,0.05,0,mixed_urban
385,377.63546660896566,0.05,0,mixed_urban
386,437.6143025994264,0.05,0,mixed_urban
387,310.60663181245246,0.05,0,city_stop_go
388,248.6371084562748,0.05,0,city_stop_go
389,467.4964347359678,0.05,0,mixed_urban
390,305.53269144864066,0.05,0,city_stop_go
391,421.52508918819893,0.05,0,mixed_urban
392,163.41699850635564,0.05,0,overtaking
393,174.4040600455647,0.05,0,overtaking
394,232.5753455022401,0.05,0,city_stop_go
395,317.55679243798,0.05,0,city_stop_go
396,391.62521975650367,0.05,0,mixed_urban
397,457.552786327805,0.05,0,mixed_urban
398,351.57209550335074,0.05,0,mixed_urban
399,365.57243286441496,0.05,0,mixed_urban
400,335.592929891752,0.05,0,city_stop_go
401,268.6127842644276,0.05,0,city_stop_go
402,447.58005660572513,0.05,0,mixed_urban
403,302.6226373690512,0.05,0,city_stop_go
404,178.34167275111594,0.05,0,overtaking
405,178.3354527403148,0.05,0,overtaking
406,175.40321767628487,0.05,0,overtaking
407,479.5189455803205,0.05,0,mixed_urban
408,234.60673098871584,0.05,0,city_stop_go
409,483.51960085959325,0.05,0,mixed_urban
410,473.5222779470024,0.05,0,mixed_urban
411,474.5127995456732,0.05,0,mixed_urban
412,479.53173258334886,0.05,0,mixed_urban
413,386.52384747059403,0.05,0,mixed_urban
414,404.462480453159,0.05,0,mixed_urban
415,245.59539930301025,0.05,0,city_stop_go
416,194.57921019412535,0.05,0,city_stop_go
417,377.55356692871635,0.05,0,mixed_urban
418,415.5713765204478,0.05,0,mixed_urban
419,181.34510082750367,0.05,0,overtaking
420,274.50572872091703,0.05,0,city_stop_go
421,256.50711663586196,0.05,0,city_stop_go
422,217.5234337669099,0.05,0,city_stop_go
423,153.4114079889609,0.05,0,overtaking
424,159.41976571119545,0.05,0,overtaking
425,399.6152187361647,0.05,0,mixed_urban
426,278.5567343658199,0.05,0,city_stop_go
427,276.5603448547641,0.05,0,city_stop_go
428,386.7106817490361,0.05,0,mixed_urban
429,288.554896284563,0.05,0,city_stop_go
430,365.62196235992235,0.05,0,mixed_urban
431,305.5642002215356,0.05,0,city_stop_go
432,267.59132653418334,0.05,0,city_stop_go
433,334.57751960038445,0.05,0,mixed_urban
434,137.44948521294825,0.05,0,overtaking
435,449.6025041090519,0.05,0,mixed_urban
436,171.42284236815328,0.05,0,overtaking
437,269.60703321932067,0.05,0,city_stop_go
438,426.57233995670185,0.05,0,mixed_urban
439,168.40549455415385,0.05,0,overtaking
440,283.6148508901436,0.05,0,city_stop_go
441,432.7363193452949,0.05,0,mixed_urban
442,439.73588533960395,0.05,0,mixed_urban
443,76.54550878509377,0.05,0,overtaking
444,163.3878215196301,0.05,0,overtaking
445,128.44138244074432,0.05,0,overtaking
446,441.6694431190385,0.05,0,mixed_urban
447,330.53521978935134,0.05,0,city_stop_go
448,164.41683762999432,0.05,0,overtaking
449,466.5377284822841,0.05,0,mixed_urban
450,338.5198234478686,0.05,0,city_stop_go
451,324.5082669167101,0.05,0,city_stop_go
452,151.41636798052537,0.05,0,overtaking
453,377.6231175112929,0.05,0,mixed_urban
454,175.39891537467145,0.05,0,overtaking
455,171.41924492024395,0.05,0,overtaking
456,417.58599908102707,0.05,0,mixed_urban
457,143.47661728961134,0.05,0,overtaking
458,302.5594815177412,0.05,0,city_stop_go
459,452.6032944514723,0.05,0,mixed_urban
460,293.56109489441974,0.05,0,city_stop_go
461,433.59287797879813,0.05,0,mixed_urban
462,299.56372499275494,0.05,0,city_stop_go
463,89.53308554507439,0.05,0,overtaking
464,419.58787025309283,0.05,0,mixed_urban
465,290.55606483246993,0.05,0,city_stop_go
466,425.55925735646076,0.05,0,mixed_urban
467,167.41378590158644,0.05,0,overtaking
468,449.54673979022675,0.05,0,mixed_urban
469,292.545880615284,0.05,0,city_stop_go
470,346.5132914456912,0.05,0,city_stop_go
471,314.5449004636589,0.05,0,city_stop_go
472,163.4202870230515,0.05,0,overtaking
473,170.39369636095435,0.05,0,overtaking
474,148.36964983973118,0.05,0,overtaking
475,339.5177301380482,0.05,0,city_stop_go
476,310.54046327372566,0.05,0,city_stop_go
477,485.6066398019507,0.05,0,mixed_urban
478,108.5048675073536,0.05,0,overtaking
479,467.5241302148346,0.05,0,mixed_urban
480,466.57626497282257,0.05,0,mixed_urban
481,334.6045671046098,0.05,0,city_stop_go
482,482.5661796613678,0.05,0,mixed_urban
483,342.4937994596075,0.05,0,city_stop_go
484,123.46216802556195,0.05,0,overtaking
485,469.5126253732063,0.05,0,mixed_urban
486,172.41434963767594,0.05,0,overtaking
487,151.45649072379507,0.05,0,overtaking
488,333.50711920734597,0.05,0,city_stop_go
489,155.27854953024698,0.05,0,overtaking
490,296.54705943539886,0.05,0,city_stop_go
491,294.54794667316423,0.05,0,city_stop_go
492,311.6354186321558,0.05,0,city_stop_go
493,171.339350803126,0.05,0,overtaking
494,422.669464613606,0.05,0,mixed_urban
495,22.657853921780088,0.05,0,overtaking
496,371.54787665756623,0.05,0,mixed_urban
497,60.558574455595455,0.05,0,overtaking
498,314.6259336707915,0.05,0,city_stop_go
499,131.44765334430195,0.05,0,overtaking
